-1324,7620,14156,-875,-2976,-1525,0
-1704,7476,13716,-813,-617,-4567,0
-2012,7672,14668,-558,815,-6893,0
-2660,8624,14660,350,1483,-7210,0
-3312,10148,14340,-135,1285,-6463,0
-2896,9856,13776,-1612,1632,-4916,0
-3696,8788,13156,-2419,1904,-4034,0
-4708,7888,14364,-2465,1834,-3913,0
-5532,6592,12788,-2752,1337,-3930,0
-4828,7104,14560,-1371,707,-2322,0
-5080,7048,15368,-328,114,-391,0
-4932,6176,14376,877,-689,467,0
-5164,6220,13844,2103,-1437,252,0
-5956,5992,14704,2209,-2224,-621,0
-6600,4964,14264,3585,-4392,-3815,0
-2808,8176,13376,5199,-5048,-2471,0
-668,11200,13272,5499,-4263,3261,0
-840,13548,14256,2955,-2253,8919,0
-2332,9316,14400,598,-909,8906,0
-3660,6872,14056,700,-335,4777,0
-4204,7544,13944,973,15,560,0
-1972,9468,13672,747,250,-39,0
-2224,9696,13324,473,846,1892,0
-3384,9816,14444,-307,1308,2364,0
-3200,9352,14396,-1134,1443,2148,0
-2696,9000,14860,-1097,1938,1963,0
-3300,9156,13248,-920,3120,2990,0
-3496,9008,13548,-1615,2900,3714,0
-1396,7976,14032,-336,1765,5180,0
-2320,7888,11844,616,2064,6741,0
-484,8448,11936,185,4313,4041,0
-4428,7992,15948,67,3486,689,0
-5540,7128,16740,-273,1434,-7342,0
-5308,7768,14876,-1021,-734,-13654,0
-2544,7968,12304,-202,-933,-11101,0
-1704,8472,9456,627,1303,-2665,0
-2312,11032,15360,2372,-318,8814,0
-3660,9504,13216,2420,-437,14216,0
-3004,9764,12816,2565,-392,16682,0
-1904,9900,13176,2976,-34,17927,0
-3068,9092,14264,3883,324,14862,0
-4172,9396,13688,2996,-1308,9068,0
-2464,10392,13116,963,-1637,3484,0
-1412,9900,11476,-1334,838,-2285,0
-1316,9476,14340,-2211,1459,-8402,0
-2912,9304,14260,-3486,2686,-12774,0
-4836,9084,15000,-4180,1821,-16610,0
-3600,8724,13356,-5499,499,-19644,0
-2752,8836,14404,-5486,-460,-19348,0
-2656,8700,14116,-4345,-1618,-14825,0
552,9592,12196,-2011,-1152,-4196,0
-176,10228,14324,718,1415,12848,0
-6000,5104,14264,4024,-1395,19352,0
-8384,5536,15628,7253,-5546,18133,0
-2368,9444,11420,7186,-5897,16352,0
1516,14512,13676,2618,-3753,15705,0
-212,8892,13408,-1666,918,6694,0
-3104,6688,14412,-3357,2312,-7650,0
-1724,8624,14948,-3847,2566,-16073,0
-2552,9392,13612,-3959,2811,-18421,0
-3600,9676,14308,-4082,1627,-15892,0
-3984,8508,14100,-2754,49,-10176,0
-4232,7336,13088,-365,-2217,-3602,0
-3384,7796,14156,1849,-3919,1565,0
-2240,8348,14716,2983,-4322,4463,0
-792,8900,13420,2530,-3442,4680,0
-1928,8860,14028,1443,-2207,2623,0
-2676,8844,14040,131,-1508,-1259,0
-1236,9080,13872,-700,-558,-2535,0
-740,8536,14364,-600,281,-1270,0
-1952,8464,14416,-10,766,-475,0
-2388,8668,14160,125,664,-277,0
-2664,9008,13940,-47,786,-511,0
-2584,8736,14384,-286,644,-529,0
-2316,8132,13952,-24,331,-661,0
-2192,8944,13672,158,457,123,0
-2260,8832,13896,-196,209,558,0
-3016,8676,14316,-377,121,-340,0
-2400,8636,14276,-660,55,-885,0
-2540,8164,14292,-402,84,-594,0
-2188,8348,14348,-69,4,-76,0
-2448,8284,14048,308,-15,268,0
-2408,8764,14216,196,62,191,0
-2372,8728,14152,-94,163,-62,0
-2632,8456,14092,-51,230,-320,0
-2348,8368,13896,106,-4,-281,0
-2368,8732,13920,68,-139,-15,0
-2332,8688,14408,34,-279,251,0
-2492,8464,14036,8,-406,2,0
-2432,8572,13964,-52,-226,-151,0
-2000,8704,13928,-195,-145,85,0
-2212,8684,14020,-212,-35,391,0
-2488,8612,14096,-185,-6,298,0
-2240,8704,14072,-463,-165,190,0
-2152,8468,14212,-467,29,250,0
-2160,8524,14092,-551,-218,407,0
-2336,8612,14144,-585,-337,765,0
-1956,8240,14488,-449,-282,765,0
-2056,8420,14108,-83,-227,996,86
-1540,8604,14216,-26,-30,1709,352
-1932,8228,14140,196,167,1789,558
-2060,8464,14192,100,339,1052,737
-2000,8084,13792,264,424,582,819
-1780,8364,13912,559,723,493,859
-1864,9228,14812,309,1240,756,876
-2148,8452,14052,-245,1196,87,881
-2432,8700,15076,-284,1286,-617,880
