-7520,4460,14212,-575,-489,143,0
-8564,3088,15204,-1353,-443,1627,0
-7180,1980,14352,-1155,46,703,0
-7456,2136,14264,-792,925,-730,0
-8648,2780,14424,-988,687,-1607,0
-7796,2304,14820,-1110,898,-1144,0
-8172,1080,13996,-33,856,-1264,0
-8924,1636,14192,903,317,-1724,0
-7756,3380,14396,548,-38,-556,0
-7676,3404,14616,109,433,1486,0
-8860,2692,15108,-341,507,1052,0
-9236,2988,15464,-1103,214,-586,0
-8756,3916,15560,-2202,58,-284,0
-9176,2356,15808,-2732,-427,582,0
-9920,404,15152,-2048,-1065,-128,0
-9912,-120,14408,-1112,-2077,-1728,0
-6724,1380,14208,75,-2746,-1676,0
-5252,2172,14628,169,-930,238,0
-6648,1992,14948,-404,866,977,0
-6916,1984,14196,-984,1690,82,0
-6556,1988,13808,-605,2049,-982,0
-5928,2556,12748,244,2148,-818,0
-4964,3540,12456,411,2494,773,0
-6180,2780,12132,239,2558,1994,0
-7628,2596,13412,-553,2309,1954,0
-8340,1568,13600,-1408,1476,1525,0
-8176,1460,13884,-1389,1040,1272,0
-8528,1020,14680,-1321,1809,1502,0
-12252,36,17948,-237,852,-149,0
-9524,280,16792,883,1204,-756,0
-8112,2172,13740,1472,2075,702,0
-8400,3300,12712,1123,1254,2168,0
-9988,2324,13140,186,-251,1123,0
-9976,1224,14624,31,-1240,-504,0
-9000,856,15028,593,-1005,-431,0
-8248,2084,14164,1392,-652,758,0
-7760,3508,14112,1043,-1084,1791,0
-7908,2828,15024,529,-1270,1673,0
-8056,1472,15252,520,-781,-158,0
-8092,1956,14384,472,45,-1705,0
-7104,3120,14064,656,-170,-852,0
-8112,2732,13952,461,184,670,0
-8036,2468,14244,620,-375,961,0
-8392,2588,14544,443,-284,307,0
-7580,2884,14520,301,17,-9,0
-7688,3348,14264,23,290,148,0
-8052,3168,14340,-578,182,74,0
-8068,2620,14632,-1090,349,460,0
-7944,2052,14488,-983,580,717,0
-7916,2064,14404,-608,683,806,0
-8324,2140,14248,-399,605,614,0
-8024,2444,14504,-524,482,469,0
-7824,2224,14520,-352,680,593,0
-8296,2164,14180,-15,672,220,0
-8212,2408,14448,-49,668,-144,0
-8212,2196,14484,-330,758,-262,0
-8340,2112,14092,-110,323,-247,0
-7664,2240,14316,198,423,151,0
-8336,2300,14384,246,350,104,0
-7936,2668,14772,-40,409,223,0
-8020,2416,14504,-73,351,329,0
-8136,2176,14632,-229,774,139,0
-8560,2264,14056,-95,665,-330,0
-8684,2580,14152,-182,-122,-362,0
-8180,2628,14360,-416,-431,493,0
-7872,2256,14332,-292,-390,921,0
-8236,2116,14408,-305,-41,539,0
-8216,2236,14272,-283,-226,147,0
-7976,2568,14636,-408,-376,168,0
-8020,2396,14356,-602,-411,395,0
-7828,2388,14672,-649,-272,546,0
-8088,2076,14704,-693,-95,139,0
-7772,1920,14476,-329,12,-304,0
-8180,1940,14460,-140,-146,-590,0
-8056,2256,14636,-258,-330,-171,0
-7384,2372,14356,-51,-347,760,0
-7788,2460,14724,-60,-279,871,0
-7460,2472,14892,-308,79,360,0
-7988,2032,14676,-330,390,-373,0
-8072,1996,14440,-237,161,-841,0
-8012,2064,14496,-40,-5,-431,0
-7972,2188,14528,132,-283,50,0
-7556,2308,14624,67,-131,336,0
-7696,2180,14816,-67,104,150,0
-7976,2156,14616,-213,131,-115,0
-8044,2124,14392,-245,-156,-197,0
-7788,2140,14536,-115,-678,448,0
-7616,2040,14560,167,-493,1268,0
-7912,1904,14868,227,-364,806,271
-8232,2052,14984,309,-637,4,453
-7864,2272,14856,329,-1098,-461,599
-7436,2236,14868,379,-1229,-274,690
-6420,2668,14628,385,-814,413,720
-6584,2744,14812,89,-194,432,741
-7968,2164,15056,-208,131,-985,756
-7692,1460,14748,282,-806,-2742,770
-7444,1768,14672,989,-830,-2495,762
-5784,2748,13772,937,111,-1101,782
-6804,2712,14884,847,-60,-788,770
-7356,2244,14808,568,-225,-898,783
-6720,2560,15044,539,522,78,809
-8004,2844,15056,-96,335,60,821
-7268,2404,14864,-570,282,-310,815
-7300,2096,14920,-645,354,-662,817
-7388,1988,14864,-618,407,-848,828
-7424,1924,14932,-548,339,-669,829
-7280,1724,14824,-231,141,-89,834
-7176,2024,14856,15,146,777,835
